"probe"	"gene"	"CTRL"	"CTRL.1"	"CTRL.2"	"IFN.1"	"IFN.1.1"	"IFN.1.2"	"TNF.1"	"TNF.1.1"	"TNF.1.2"	"TNF.IFN.1"	"TNF.IFN.1.1"	"TNF.IFN.1.2"
"6292"	"EIF2D"	"EIF2D"	8.12485472285148	8.40019565638483	7.84959800499817	8.58515308190932	8.11619514349858	7.98877169942736	7.85941766202365	7.82692428696598	7.92965104222859	8.03616431378228	8.14884562483691	8.09459855831497
"6293"	"FBRS"	"FBRS"	7.2841535220723	6.76228493795675	7.33162351718069	6.6091723610664	6.54312579462002	6.608339990614	6.94663881884467	6.76228493795675	6.76228493795675	6.76228493795675	6.72170162381857	6.62677007541427
"6294"	"NUP54"	"NUP54"	10.1693011805034	10.3801408855494	10.2336840159738	9.68022736278313	9.71067387934019	9.7440923885813	9.97634009579722	9.85417977102386	9.84256002429495	10.054631906241	10.0414351439211	10.1159720500638
"6295"	"UGGT1"	"UGGT1"	9.4688474188391	9.18491393854329	9.58912587224565	9.66771995074082	9.5096331841447	9.54643016932376	9.59570676005698	9.48820450236197	9.75070171421403	9.55230148338687	9.49931359556888	9.46389712631287
"6296"	"POLR1D"	"POLR1D"	10.9038497253978	11.0282183139867	10.7259251179365	11.224286636583	10.910636131598	10.8256380610324	10.4650832922569	10.4582786709563	10.5726533334096	10.5728232860006	10.7259251179365	10.6987390246357
"6297"	"MKL2"	"MKL2"	6.30441033250749	6.69770648085188	6.76513111720472	8.20175042047375	8.05008139540212	8.21432456276144	8.09853971562765	8.11734300987992	8.16867844394596	7.95852040415459	7.80500283152577	7.6554939390123
"6298"	"DDA1"	"DDA1"	7.01245904900999	6.67608381005376	6.84517469810919	6.26028577504742	6.43226067141503	6.60385924315879	6.39033730849215	6.52088137603117	6.67539245782729	6.6665892861967	6.67539245782729	6.80965057517095
"6299"	"RMND5B"	"RMND5B"	5.27177225252039	5.67644905388726	5.13941912480681	6.15815147324423	5.60562057102269	5.94491245234482	6.18600284410021	5.79136738598067	5.81060217393494	5.65277406970777	5.89731417835026	5.90042971229888
"6300"	"ZBED5"	"ZBED5"	8.34444414668995	8.26466903163361	8.14803553775657	9.47839328160078	9.53765899166018	9.43566695240879	8.90432769155199	8.97815849020517	8.82184670242263	8.82911702971465	8.73266324485935	8.59306210880831
"6301"	"BCCIP"	"BCCIP"	10.0693588612292	9.98446771838378	10.0381317857121	9.93640093200128	9.64884225727833	9.86039243954348	9.56297317967327	9.49791983391004	9.60195344167908	9.55580480180818	9.61332491573056	9.63695198093875
"6302"	"SECISBP2"	"SECISBP2"	8.67146152191315	8.23957351250899	8.82377545816046	8.18336948015582	8.12764977422932	8.15068688473271	8.49389479752866	8.58068557806188	8.58717823090535	8.46643371718764	8.19111126951425	8.38100246320835
"6303"	"TBC1D15"	"TBC1D15"	9.0296718211711	9.3513012438422	8.99691828133726	9.22702984585997	9.45283068970735	9.18355289061253	9.34609128685123	9.35773851369576	9.24292403638287	9.55550368230468	9.43758394944428	9.3615965353698
"6304"	"DROSHA"	"DROSHA"	7.75361604840424	7.75869318576929	7.75561702639874	8.71593882434917	8.66199452535323	8.84774930314548	8.70155986920186	8.69814474207783	8.65976193646196	8.39672448724525	8.41186171667434	8.32991302041962
"6305"	"MRPL24"	"MRPL24"	9.90738038270965	9.83047292386045	9.7141615793784	9.91507918211554	9.73722654019647	9.95158949583914	9.45194523293157	9.54687068183113	9.74577182397533	9.50046859009791	9.76083486534073	9.83922215436672
"6306"	"PARL"	"PARL"	9.81182496655207	9.85101788476834	9.66552808260961	10.2887739293867	10.1782678278131	10.3514948345994	9.61681492571653	9.80025004875259	10.0970372129384	9.66166132560261	9.81854712862134	9.89903220188143
"6307"	"PDP1"	"PDP1"	9.36676749747972	9.65407718514986	8.9717691321579	10.6826118230363	10.1939291303142	10.2507478394596	10.1783730547034	10.2427465676981	9.89883125362442	10.2051807084828	10.3123422903915	10.2781010183588
"6308"	"SAV1"	"SAV1"	10.9964355477452	11.0741096427112	10.836549513962	8.59494910854826	8.94659023397684	8.95907604557534	10.7605415852882	10.6805673814972	10.6018578343995	10.3382687086502	10.431085733428	10.3431395109442
"6309"	"DHX40"	"DHX40"	9.3981323660463	9.69805774628527	9.2997884321875	9.64322011971473	9.37299644710668	9.37306936380655	9.3669501352826	9.25204095617931	9.49429394676965	9.5331651126175	9.63873996527963	9.63877071008074
"6310"	"WDR74"	"WDR74"	4.26094802501751	4.0967122391534	4.36413720202142	6.38422589590089	6.14996833953352	5.88613949011315	5.80396013804053	5.47650346208255	6.05255120670979	4.60974123821064	4.89725857497551	5.13237067512896
"6311"	"MRPL48"	"MRPL48"	8.73074866912188	9.00617832465675	8.45666468799902	8.47049008343638	8.25675169267836	8.37476371345527	8.30668731512445	8.42107805892007	8.62499376126356	8.31289096064584	8.63258062298997	8.62499376126356
"6312"	"EDEM2"	"EDEM2"	8.05741961333456	8.27975134600647	8.06523830559498	8.15739334814673	8.12757998906818	8.09246500665832	8.27961708588224	8.19451135502211	8.38107383849628	8.30323946391628	8.40640691899701	8.51859314921494
"6313"	"SS18L2"	"SS18L2"	10.0297928088085	10.2248286651977	9.88104702315822	10.2717039467489	10.0404454505349	10.1731116478376	9.62931557762633	9.60778446948589	9.71686629067292	9.34423404031613	9.48569982086822	9.51300020540386
"6314"	"BDH2"	"BDH2"	8.33529279331809	8.44480715171731	8.31605465109789	8.45394931200737	8.30595562630457	8.29864736340094	8.09713111515596	8.145671891022	8.26934038356721	8.10529762629121	8.29880070304987	8.27120119489599
"6315"	"RNF7"	"RNF7"	10.437406490709	10.6479772700681	10.2641727145154	10.3046200674422	10.4126930379275	10.3710328708743	10.1617149633373	10.1782039645065	10.2886700068572	10.0010343547126	10.1801031710555	10.156086688873
"6316"	"AGO1"	"AGO1"	8.11055549173005	8.24485301036842	8.10998425444287	8.74213903340395	8.17752448868972	8.16242969563464	8.11055549173005	8.07161310336112	8.11055549173005	7.9579269173824	8.07363052660178	8.1583421632529
"6317"	"UBA5"	"UBA5"	7.55003971141636	7.4096230901238	7.40991401892087	7.31392931197516	7.36248210174115	7.28683690298429	7.44028273827232	7.66111111216296	7.30775035031806	7.75449556612271	7.53327566466703	7.39076545039198
"6318"	"PLEKHJ1"	"PLEKHJ1"	7.47735769072012	7.47337474444101	7.50303826126954	7.94372359271225	7.49854084136317	7.78134847843052	7.50816362448534	7.3919619145402	7.45683254258305	7.41636398552475	7.44060130576448	7.6227222641544
"6319"	"LAMTOR2"	"LAMTOR2"	10.9628977912477	11.1773129765051	10.8620536215072	11.2298351265782	11.0118800807311	11.1172708043779	10.856463905672	10.8456318292148	11.0278342525822	10.7131839273433	10.9950630672842	11.0105443628572
"6320"	"C11orf24"	"C11orf24"	7.85597072228764	7.64388926041041	7.92319032649133	8.0883225236675	8.26184863007898	8.13680056097768	8.09702497293968	8.14242905725857	8.03375185336259	8.19847709160297	8.16802480348745	8.23378760660572
"6321"	"PAGR1"	"PAGR1"	6.40410424281223	6.70077555721787	5.56573572447292	7.75126296578029	7.56765915361913	7.97759334291155	7.18098545119277	7.11949522735325	7.44914957894533	6.60441242513494	6.69897649880114	6.5487826515521
"6322"	"RNPEPL1"	"RNPEPL1"	7.37848917453582	7.18537818494481	7.42864970464859	7.7234003505948	7.53261049770558	7.56187472465257	7.72964681587323	7.45434662924031	7.59970882576697	7.49323917526144	7.60453935189049	7.8231209647692
"6323"	"PSENEN"	"PSENEN"	9.57716872490628	9.67596026593193	9.49086206568469	9.41330512342201	9.17140051818391	9.32141022240179	9.09550811042977	9.20275338194822	9.32217111194834	9.22325254190987	9.40949427839793	9.53141591102316
"6324"	"KRCC1"	"KRCC1"	8.81145097863139	8.86558792388454	8.95782670989422	10.046458230053	10.0988764662897	10.0001533921613	10.2079711550854	10.1890074390428	10.3597162265875	9.48526049976655	9.51786282400202	9.6440101019921
"6325"	"OSBPL11"	"OSBPL11"	9.53202899944544	9.62256176602057	9.44021948418157	10.6949147169658	10.6799861655846	10.7651129658536	10.8584209393799	10.7720199340653	10.796542303891	10.1421472009459	10.1719465070323	10.0237276239443
"6326"	"IPO4"	"IPO4"	4.87793129846058	5.22322598432801	5.13302131357056	5.34909491237356	5.09910109864256	5.06703473578955	5.13302131357056	5.13302131357056	5.62674355021479	5.13302131357056	5.13302131357056	5.52468718704377
"6327"	"HERC1"	"HERC1"	7.85567369892905	7.83794720309766	8.27476323382673	8.36618994500959	8.49458526160616	8.63174518960147	9.02604537100655	8.9056524213596	8.93178562543714	8.99304830528723	8.39246309870515	8.38532890184493
"6328"	"RSAD1"	"RSAD1"	6.38540406004038	6.61641779627709	6.19860566443253	7.57100886368619	7.26453862295963	7.54603385716302	7.13023646194717	7.15576388302794	7.00454605860341	7.02978474246092	7.03305403762194	6.868375161372
"6329"	"TACC3"	"TACC3"	6.75984383688418	6.82708864276198	6.71743973948798	7.27807134878156	7.22283678978404	7.28474372490081	7.4352166908612	7.3708572125294	7.36975044940434	7.06315132739663	7.19122844681874	7.19122844681874
"6330"	"MAP4K3"	"MAP4K3"	6.59172367346184	6.78812445974727	7.27367436069772	6.32870135328997	6.08906693278091	6.58215901462034	6.58741926383373	6.70998881524407	6.46074780565055	7.49915869831663	7.22090236305622	7.45459421952417
"6331"	"ZSCAN18"	"ZSCAN18"	6.04673583957005	5.8765484879702	5.90835419098945	5.91539343663294	6.46880728275011	6.61212371816424	6.29695130286879	6.47496290950463	6.22342172210338	6.43971563103769	6.48821777438142	6.28488923369609
"6332"	"GALNT7"	"GALNT7"	9.70112526139217	9.84245574379824	9.67225562671897	9.57333098650514	9.54509275083846	9.53232290890052	9.55597507660705	9.58118845441347	9.54221612854121	9.58353562736386	9.48630058748337	9.50589396565039
"6333"	"CDK5RAP1"	"CDK5RAP1"	7.3277694044046	7.55819927141669	7.21561003531161	7.52879176084675	7.58221310500782	7.61141149677441	7.43973379636573	7.56164949845511	7.89949518041185	7.22571309291157	7.2836554992623	7.50782236206569
"6334"	"TIMM9"	"TIMM9"	7.46752956225292	7.51870663068075	7.18696699052904	7.52993057379769	7.64791434364997	7.72543922953495	7.50645306322478	7.41621261636575	7.56046148272213	7.51916272822183	7.5412875787464	7.55988675151933
"6335"	"NLK"	"NLK"	8.29426710505502	8.49518447530461	8.24380416948721	8.94902556953071	9.13887442616757	9.15750570062898	9.45916606169408	9.48055446678351	9.51721411600874	9.01805154983246	9.07358340265193	9.08139942783587
"6336"	"PELI1"	"PELI1"	10.4384812328711	10.3341052341412	10.4085782544339	7.67668885379763	7.98422671041367	8.09527463454341	8.76549736130404	8.84927586672113	8.95816862216967	8.30146498339576	8.38599512442982	8.39422036148106
"6337"	"NDUFB11"	"NDUFB11"	11.9780754845912	12.1105493101021	11.800860607866	11.9224952258302	11.8416286089131	11.8730357599982	11.5140049260784	11.5588130703995	11.7093304960077	11.6672242890972	11.8667542071171	11.980920299761
"6338"	"STYXL1"	"STYXL1"	9.38055127159666	9.64766405239617	9.2194080622439	9.54195655093441	9.54151503463216	9.43596189634964	9.30385065043148	9.32946496741626	9.46943248831599	9.19810478109551	9.32031560388411	9.31539929438692
"6339"	"ACSL5"	"ACSL5"	9.49318949734349	9.57128099931526	9.52183657160876	9.34107299407478	8.94401972301943	9.05805649348019	8.97698774601598	9.04956541300473	8.96971935593204	8.93709552953064	8.99613385392588	9.06119073406175
"6340"	"RHOT1"	"RHOT1"	10.0081105458945	10.2540900531403	9.97519332210815	10.8100423448837	10.8266270142558	10.8127918072108	11.0588875576059	11.1033624718287	10.9007387211345	10.4922712604539	10.4033720888569	10.2571907724712
"6341"	"SPATS2"	"SPATS2"	5.55802574017115	5.93731898396317	5.77247830025026	5.98578710408257	6.09195937806235	5.98578710408257	5.98578710408257	6.1666451934295	6.27671175147145	5.9315529455424	5.98578710408257	5.98578710408257
"6342"	"DIDO1"	"DIDO1"	7.09819111523178	6.63044865107405	7.0808683481118	6.25922559933498	6.85438498946749	6.84335880113197	6.84335880113197	7.08182932610726	6.91605865367887	6.1844352149694	6.18272833725489	6.21894964761529
"6343"	"LGR4"	"LGR4"	3.96940104517599	4.06630399725875	3.54680396752375	4.47090841754269	4.75345752199823	4.82416247667958	4.9988481512167	5.11847503775334	4.98693829572651	4.22873948591138	4.56710794608948	4.31508949136135
"6344"	"SNAP29"	"SNAP29"	8.3599168955468	8.50679572998965	7.95829513497705	8.7827043215324	8.52060880466534	8.44541227175184	8.57477064231465	8.55000681114457	8.73857657864275	8.49300148293391	8.58047220390913	8.64332091771429
"6345"	"COQ4"	"COQ4"	7.089503487855	7.32610862813985	6.99752700159535	7.2408623254496	7.09522219543986	7.25877421622697	6.90672457471278	6.88096447832348	7.10605408996757	7.09522219543986	7.22091963361804	7.39732386903585
"6346"	"PRDM4"	"PRDM4"	7.19724617157064	7.19188124156884	7.65785467304493	7.57470779452959	7.42690922389459	7.81745348081737	7.4316013964315	7.38756940423924	7.38870244297028	7.28200525941925	7.29685263044066	7.47050168339196
"6347"	"FAM208B"	"FAM208B"	7.55237660092878	7.16199845510913	7.91660058932802	7.29053267646709	7.29031514675462	7.27925609997185	7.87224350711773	7.84165262448538	7.81080527699045	8.34857799830401	8.03067399214208	8.13812816958795
"6348"	"DERL2"	"DERL2"	10.0913039890166	10.2955115276573	10.0321074474613	10.2497710756576	10.1729337070296	10.0248409192523	9.88138066460558	9.85879345116955	9.99666711610085	9.90580270120988	10.0435789691845	10.12790600382
"6349"	"THOC7"	"THOC7"	11.3539214590087	11.6978223214595	11.406593877737	10.7742250372417	10.7065757614577	11.0264539518137	11.0481691330725	11.1469588016119	11.1084279721374	11.2440568728693	11.2772952477583	11.3807181850531
"6350"	"TNIP2"	"TNIP2"	11.2387765019319	10.9757114469843	11.334441678113	8.0269315632713	8.13167142774031	7.97807251152646	8.71618382412237	8.81309531443591	8.86792566942625	8.95369010040582	8.87597082072053	8.96227605949745
"6351"	"PFDN2"	"PFDN2"	9.88729737177134	9.84268608691146	9.85471620117807	9.99803691255084	10.1341011619724	10.2706651865179	9.74176888018625	9.78556712080859	10.0570181260688	9.598770047653	9.71778252960155	9.71960081316201
"6352"	"FAM160B2"	"FAM160B2"	5.15482183682275	5.23458393653975	5.1386658416832	5.51452985430982	5.27349060929815	5.23458393653975	5.38842017152838	5.24643956590797	5.23458393653975	5.43108151446853	5.23458393653975	5.34231406990772
"6353"	"PHC1"	"PHC1"	6.07958569558546	6.04194276318247	6.00030618430391	6.31081030735495	5.48984278055448	6.32190094053136	5.61698700337171	5.98282931184662	5.97235705342703	5.92260102596875	6.01140385438097	6.43665694874043
"6354"	"MRPL22"	"MRPL22"	8.87534274368076	9.02263102896105	8.77719858090058	9.25828590288249	9.14676979913105	9.21447006885233	8.92754249191639	9.11784140195405	9.05486886681885	9.10555485139642	9.08055301496633	9.3213997593127
"6355"	"UBA6"	"UBA6"	9.20315519241956	9.26621023040325	9.21236131270505	8.84399698408782	8.96737813034479	9.07522854889066	9.45564403009938	9.43266757597533	9.34816198229697	9.5733513235529	9.48283104728239	9.29872799967904
"6356"	"PPCS"	"PPCS"	10.2168882566246	10.4117513681666	10.2335647765291	10.4476671798365	10.3528600203017	10.5110173364313	10.291657720931	10.3329289520392	10.3134702391741	10.3344148849466	10.4281691280303	10.4649290495338
"6357"	"ERMP1"	"ERMP1"	8.48980748145724	8.77050372826229	8.49341146406893	8.42639159251104	8.51800651556343	8.79936843054569	8.77419900580882	8.63618118075644	8.62996674625062	8.45993653183588	8.59659368292845	8.56739119664303
"6358"	"GTF3C3"	"GTF3C3"	7.62673651157111	7.71662773442734	7.22132367169404	8.49098944054685	8.04315058719995	8.07344381968999	7.92754547304299	7.97490922593742	8.06096086561584	8.04941102157209	8.01174606149177	7.92950424930098
"6359"	"RCOR3"	"RCOR3"	6.35493460978001	6.20001096137669	6.42188116528754	8.19095214119227	7.82324033618616	8.11200586682013	7.91918113024566	8.08111597884295	7.99349452878023	7.27667879012975	7.03261517623421	7.02509206252626
"6360"	"TMEM176A"	"TMEM176A"	6.69722560625907	6.76252743573704	6.56716830017391	6.89246473890826	6.69722560625907	6.73699450323587	6.62428880397837	6.62449048890712	6.69573951287063	6.69722560625907	6.69722560625907	6.72536338125464
"6361"	"SESN1"	"SESN1"	5.60337079815058	5.3506717232247	5.83408965146795	7.26981198668401	7.35434089479573	7.45646708774595	6.89064357164543	6.83508193640203	7.02695054401272	7.01706534342728	6.93791300838881	7.13050920419849
"6362"	"ZC3H7A"	"ZC3H7A"	9.86777145537459	9.36155986734792	9.93122896484077	9.4892589607876	9.8025800851189	9.49017495463626	9.6091116698812	9.77124901005298	9.68885390969912	9.68220430538872	9.68885390969912	9.73967333428739
"6363"	"ZWILCH"	"ZWILCH"	8.31594721349839	8.31551900395976	8.33068825781194	8.2722159502317	8.0100935971308	7.95250182138474	7.8528449084926	7.99937578306404	7.99008940822115	8.02100273019639	8.13248455856281	8.031610406665
"6364"	"GMNN"	"GMNN"	6.20497591900991	6.43716293913856	6.29867547882911	7.37404105493815	7.19050144581926	7.07488048034587	7.01860788704665	6.96481311178545	7.06465888471932	6.69311652055936	6.96102826487154	6.93831364905971
"6365"	"COMMD8"	"COMMD8"	10.5453472727633	10.7845125309065	10.4648168132163	10.8788894424898	10.8040418286953	10.8904569956397	10.4934684668667	10.5573849726331	10.5897354207116	10.7554027790866	10.8395005249494	10.7986459602744
"6366"	"RCBTB1"	"RCBTB1"	9.19823719831323	9.35473710789329	9.15172292264593	9.42486779982585	8.97948372034716	9.21549400192978	9.54259906288911	9.64962864938711	9.16131559501757	9.52872660095427	9.49000062946857	9.37004252350487
"6367"	"TRAPPC2L"	"TRAPPC2L"	9.89363756190532	10.1769056083798	9.58475256071482	10.1973743074099	9.9550844271581	10.0692275950234	9.57307670699017	9.58508413738988	9.79374289475183	9.5925162387088	9.77589548277471	9.90825191750736
"6368"	"FTSJ2"	"FTSJ2"	9.70140486835446	9.7838047353058	9.7338221261239	10.4789332761972	10.4665829632927	10.5238728086745	10.1695517521581	10.1523170329705	10.0817306247402	9.43188926320289	9.40491411396443	9.32203199686473
"6369"	"TIMM8B"	"TIMM8B"	11.555073426119	11.7547507079067	11.3554552473169	11.3740738469314	11.2965153812682	11.0608803190188	11.1666197464935	11.0743059524974	11.2007259650478	11.012779414075	11.2694592017992	11.2478040710466
"6370"	"CRELD2"	"CRELD2"	9.39570412785201	9.43135317528614	9.29387042776665	9.29387042776665	9.30128874197638	9.53378153881981	9.12644960477445	9.0942450837644	9.26665215502129	9.25969622573107	9.32682233233338	9.29387042776665
"6371"	"GOLPH3L"	"GOLPH3L"	5.39332716997318	6.57208716961705	5.84657685329022	7.62368322814545	7.24508968215578	7.13068363621174	7.26204184440605	7.06384522962291	7.04201733353025	6.7027310764833	6.60899627357988	6.72195205010038
"6372"	"DIS3"	"DIS3"	9.20424235994444	9.13683960946454	9.13548584409685	8.810252877146	8.66664559488424	9.00974793337607	8.81637117728303	9.00704791327795	8.99149782394545	9.10933530691553	9.1990767273562	9.13339432052205
"6373"	"EXD2"	"EXD2"	5.04982522911181	5.95687274489199	5.56145112841797	5.79634000885976	6.16664577751475	5.52455959310291	6.18625713409841	6.16342705742703	5.95687274489199	6.1335334822981	6.25353279413413	6.54021541273583
"6374"	"LRRFIP2"	"LRRFIP2"	6.73878304010536	6.56086165499663	7.04259001286973	7.80677054974206	7.16577117620281	7.61314693481099	7.72421069220142	7.88317594977408	7.70858351338744	7.55841743363581	7.57819966435379	7.43521638443369
"6375"	"DARS2"	"DARS2"	4.66684185166099	4.72825749686906	4.08664573768147	4.72100737332736	4.79483790193625	4.77083944898465	4.72100737332736	4.72100737332736	4.82703009173861	5.07610970640516	4.81422466270688	4.78912423135846
"6376"	"METTL17"	"METTL17"	7.06699679704722	7.00987535340526	7.02945831960807	7.73259225414061	7.82039452717377	7.7812843260732	7.33913754662028	7.54607710132341	7.71986200342705	7.49993502675902	7.32393730241219	7.24747556519963
"6377"	"USP21"	"USP21"	3.88208746021643	3.41151376123482	3.77951538851241	5.7179203799296	5.34775736907245	5.25905450654327	5.34860162969775	5.44456945131527	5.49470129474215	5.17480479070135	4.88204103418891	4.81623890191769
"6378"	"TNFRSF12A"	"TNFRSF12A"	8.711359382667	8.60144618510062	8.30505202197142	6.21527439949662	6.07851387268665	6.0623455650441	3.92275200522585	4.26677925088738	5.39453285327547	6.21527439949662	6.88603477032568	7.02705594640128
"6379"	"S100PBP"	"S100PBP"	3.45118331471411	4.07462894357599	2.94087192673165	6.48354088589778	6.16048353813368	6.00868828942041	6.40770928206217	6.14770240889079	6.32191690190954	5.63352461641127	4.70264000775192	5.06173524714665
"6380"	"PSPC1"	"PSPC1"	9.70448386250817	9.42014138325549	9.57076144461871	8.5658262701949	8.51187485931117	8.87917005706885	8.98202144147394	9.11068065327847	8.90492387514147	9.45504753666589	9.32207183222331	9.4861962841642
"6381"	"MED9"	"MED9"	3.62636790607083	3.7926994815746	3.62636790607083	4.0953252804023	3.62636790607083	3.96578877885676	3.15575858853118	3.28779036154549	3.24360337354506	3.62636790607083	3.63972892194321	4.15079348276082
"6382"	"AKTIP"	"AKTIP"	6.38764755899606	6.58947793193572	6.32900605044157	6.81141658428769	6.63232399058053	6.40976280125173	6.30026241134301	6.72993898364311	6.74184428026753	6.63232399058053	6.63232399058053	6.65991919985387
"6383"	"C12orf4"	"C12orf4"	8.43317080835381	8.61041658293303	8.28225625991108	9.00492365581711	9.00703698232259	9.10127802057204	9.17247143585899	9.13684573686243	9.01590051365316	9.23188535268621	9.43290912703335	9.47229806643549
"6384"	"NUDT9"	"NUDT9"	8.84590644331715	9.05649977542963	8.85404205348211	9.18705582848551	8.8968884793314	8.6848807993473	8.64092725506361	8.65466775120921	8.53018796744861	8.73107400985555	8.8751244376854	8.88402765826402
"6385"	"MICAL1"	"MICAL1"	9.4449614667518	9.28647139131296	9.52755444471883	9.28191608576307	9.75804787043317	9.57554739874798	9.76997931745631	9.49401228382271	9.56050542255895	9.74231233775682	9.50351606553668	9.51772550985693
"6386"	"RWDD2B"	"RWDD2B"	7.28438938632336	7.95379030537735	7.24791703672666	8.12069446439051	7.97883858912574	8.17013256032455	7.76194501198438	7.49655289875924	7.66792363330943	7.55107467440568	7.53196943480502	7.60875857428851
"6387"	"RBM7"	"RBM7"	10.1131494219911	10.3267846909888	9.93874004402615	10.1308426245652	9.65593762126308	9.91045455962725	9.94222121972073	9.99764230359175	9.99849019606279	10.7510396210975	10.8251285491149	10.8729326415034
"6388"	"LOC728392"	"LOC728392"	4.2812414740128	4.11731967965262	4.40699872024419	4.31445013993806	4.31445013993806	4.2812414740128	4.31680119336746	4.39929479026082	4.75032072193936	4.74040644287709	4.31445013993806	4.28595181892931
"6389"	"U2AF2"	"U2AF2"	9.37416243540236	9.44447995853384	9.27629808667022	8.36199251404138	8.648042237281	8.78053803578159	9.27582388146129	9.11496158975218	9.2559115525929	9.00612479943776	9.23535683089226	9.22299846184518
"6390"	"CARHSP1"	"CARHSP1"	8.01795632042793	8.27903948574043	7.82762991615078	8.40951072354808	7.97620138835923	8.0649966209311	7.77261400369683	7.83494519302115	7.69065439930358	7.62973917009114	7.78844589554533	7.82146800802833
"6391"	"MRPS18A"	"MRPS18A"	7.4127209572238	7.36257066298386	7.33844792863999	7.72039284061154	7.32174890438542	7.22052641166704	6.90844108242478	7.01408028519871	7.09939559621005	7.29246914978646	7.42866464333806	7.7733615730506
"6392"	"USP16"	"USP16"	10.2506342421875	9.92069243195099	10.28034534887	9.56909316992777	9.57417013857068	9.92758867549624	9.62947845272985	9.6995423290124	9.81805512080787	9.64210791007218	9.51871723345788	9.58999004019057
"6393"	"SNF8"	"SNF8"	10.1499246912345	10.0993234788088	10.0848179930819	10.4456651212302	10.0030665379553	10.2414247208642	9.57939572747728	9.75662661881824	9.83397948521029	9.92382487969984	10.0419563030676	10.0992407852826
"6394"	"SFXN1"	"SFXN1"	7.1038002582661	7.57922041428827	7.0585093553215	6.91245971798263	6.80005845265405	6.9974741139726	6.93430149816448	7.09005599291597	6.96568773715256	6.84022500814143	6.97268215092152	7.01537591707537
"6395"	"SMU1"	"SMU1"	7.98934516035065	7.97344672462147	7.73160606209921	8.03251601968054	8.06889682302196	8.24140985746501	8.11205703547825	7.90801935221969	7.96742195982159	8.10867558086604	8.15052727038869	8.33402515303814
"6396"	"ROGDI"	"ROGDI"	8.67103624185664	8.81400975833671	8.57253735351516	9.14934114780717	8.81400975833671	8.70260479231542	8.7892018123051	8.67613574595855	8.35306928953622	8.90951644617123	8.85547532766835	8.81400975833671
"6397"	"ACTR6"	"ACTR6"	9.51686934231466	9.81476652881947	9.54833182105321	9.62936316323297	9.68490028569016	9.68490028569016	9.68490028569016	9.68490028569016	9.573353541873	9.67130589303495	9.77277239187564	9.73361113987237
"6398"	"VPS13C"	"VPS13C"	10.5509582032546	10.6151658267207	10.5938734201566	10.4622149504329	10.7732564873606	10.7016703599128	11.0692770778402	11.0891373003151	10.9948590953089	10.9282058927971	10.7120454649371	10.6160685889359
"6399"	"FANCL"	"FANCL"	6.07642427051822	6.23496142801705	6.10986667659607	7.00106194349961	7.24013493455183	7.63452547303577	7.46104136663676	7.55035231916815	7.72354204731256	6.89387108875235	7.05679773570394	7.13182994628456
"6400"	"MRPS30"	"MRPS30"	8.13793605896826	7.88860304416396	8.14651471434463	8.6110085434295	8.85641099869581	8.7227147925499	8.15031134402236	8.33330347901387	8.27102788315299	8.37006402316682	8.37006402316682	8.51988146076724
"6401"	"CDCA4"	"CDCA4"	7.56375412567563	8.00287764785176	7.49731649073569	6.48013290644072	6.32069818776354	6.32069818776354	6.0053059282494	6.12590612613668	6.28382010002858	6.0259756576645	5.44377768859378	5.60915712915958
"6402"	"OAS3"	"OAS3"	6.51066664364348	6.21785797220845	5.97734918856713	6.58375798005717	6.76323784612375	6.77688598723158	7.51629581614495	7.58370722709803	7.88250446533903	10.3101931855434	9.81618971884693	10.2713826192578
"6403"	"ZNF281"	"ZNF281"	8.08215470779685	7.92751769695555	7.76296687934467	8.61658245502271	8.7322158901172	8.69844323167658	7.93298712829441	7.92561895414818	7.78374116998202	8.8381395977449	8.67971480069565	8.84782953066249
"6404"	"TRIAP1"	"TRIAP1"	9.06403950405352	9.26971350553722	8.87541009679685	10.0429512973155	9.74034702954591	9.76572145985786	9.26152556143019	9.1662231249778	9.31625725597314	8.92253622331789	8.92784616985985	8.93083439447252
"6405"	"SNX10"	"SNX10"	11.3280829663086	11.4476521554671	11.2929609363268	10.2800233164887	10.1693584360512	10.3430199467681	10.657050189674	10.7000707428821	10.6096960681412	10.8179309574774	10.7302845414785	10.8265593676633
"6406"	"ABT1"	"ABT1"	7.56819001369277	7.67318807958357	7.51157188213948	8.28517173588013	7.76030173698643	8.01030426174999	7.11916035191044	7.22163939092132	7.52028697613809	7.67074773149144	7.58268165476632	7.75793002735393
"6407"	"DNAJC1"	"DNAJC1"	10.3663163444053	10.3117893174283	10.2248922960285	9.97615574015705	10.2462412236679	10.1388726926422	10.1361007833722	10.2100736512464	10.2783817332853	10.1232372835943	10.0103180130247	10.1740776583079
"6408"	"MBIP"	"MBIP"	6.6023490852293	6.75761377775944	6.8156865038341	6.94872204082279	6.73449302081429	6.57045652889695	7.01102603206756	7.30081608242235	7.31493064812634	7.60655319948967	7.89411730527846	7.95888937441685
"6409"	"GTF2IRD1"	"GTF2IRD1"	5.6634311208875	5.85004355480861	5.82130067078077	5.85004355480861	5.924113930954	6.00791502641489	5.82906994269914	5.85004355480861	5.83656519346392	5.85004355480861	5.85004355480861	5.85004355480861
