"probe"	"gene"	"CTRL"	"CTRL.1"	"CTRL.2"	"IFN.2.5"	"IFN.2.5.1"	"IFN.2.5.2"	"TNF.2.5"	"TNF.2.5.1"	"TNF.2.5.2"	"TNF.IFN.2.5"	"TNF.IFN.2.5.1"	"TNF.IFN.2.5.2"
"4640"	"S100B"	"S100B"	8.63502243478673	8.7275806208401	8.31704612264482	8.31351133877183	8.53109061830456	8.6160667508491	8.38068555459795	8.34444957172008	8.43321391243017	8.30404372704884	8.28756063674007	8.23328594888076
"4641"	"CCDC93"	"CCDC93"	8.45484636267396	8.01856427293692	8.499673713669	9.33811502981979	9.10751930275603	9.08790124491471	8.15737621612767	8.18207552188179	7.91768452919431	9.26512618012912	9.00424013827565	9.16619392568584
"4642"	"PTS"	"PTS"	9.38022109188821	9.48793780110519	9.27522857977786	7.96049508228989	7.71268013798867	7.97268079174271	8.9724829194776	8.72462120281993	9.03112551551589	8.16335231107457	8.10139393462678	8.19638909043066
"4643"	"FBP1"	"FBP1"	11.1362164974709	11.1023613333745	11.0062539136874	11.4462087442259	11.0179421051341	11.1338644562993	10.95374136885	10.9123029314359	10.8416387450751	11.0886875835377	11.0576186978395	11.0456899174739
"4644"	"AKR1C2"	"AKR1C2"	4.13693656142371	3.93848773382305	3.56059710083143	3.1565740686945	2.95706764189376	2.95706764189376	2.95706764189376	2.95706764189376	3.32523863255749	2.84939898632525	2.95706764189376	2.8811704963805
"4645"	"FTO"	"FTO"	8.31278849489143	8.19680579548507	8.12430552313042	8.29877666903796	8.52451188714772	8.49767692727545	8.30609558397756	8.5432066441893	8.55657090979151	8.62007943609074	8.5491546615144	8.61411950451234
"4646"	"NKX3-1"	"NKX3-1"	5.42712288108501	4.27987236600829	4.96567685414144	2.28311167349559	2.28311167349559	2.28295016667574	6.33868851117784	6.21027118688227	6.28898805451524	2.28311167349559	2.28295016667574	2.28311167349559
"4647"	"PIGK"	"PIGK"	8.52560655974063	8.64312939281531	8.02872780926444	7.99940419467617	8.34518875410135	8.34076465623558	8.41646511763317	8.50267432532763	8.3176841072051	8.2887554766013	8.48493463531011	8.36663732949651
"4648"	"SLC35D1"	"SLC35D1"	7.31663715627272	7.43115032538009	7.18056843739939	7.85075441078024	7.44210394991814	7.43166754392901	6.75562785659273	6.9215501591058	6.69776728674937	7.56482042896654	7.43076489314789	7.23652849615703
"4649"	"CBX5"	"CBX5"	8.23765296814969	8.15517228951053	8.01573964718164	8.27598027253419	7.99379708355347	8.20246964104767	7.97456807012816	7.74452918866258	7.68733265652768	8.14343904491927	7.96827286570312	8.0946157780622
"4650"	"CSF1"	"CSF1"	10.0363527824545	9.38563406179095	9.82958798830012	6.82936610385126	6.10265056741419	6.6641356914622	8.74157279448741	9.09525386377991	9.19934592950375	6.95747739967792	6.75447281149431	6.82936610385126
"4651"	"EVI5"	"EVI5"	8.68404629397845	8.76920882164457	9.00391423164166	8.70952639973338	9.21802546755838	9.04482396983025	8.58685999578512	8.86953117495183	8.79204577120909	9.18368103203341	9.19044325366824	9.49480878122431
"4652"	"IFFO1"	"IFFO1"	6.35153546055593	6.28649062071191	6.6532055328528	7.83422835984379	7.50352050528396	7.61833193952388	6.15437832515358	6.32665243679046	6.30727466365118	7.70077571341819	7.20151080169432	7.4550488185873
"4653"	"SERPINB9"	"SERPINB9"	11.5525455436787	11.4628827523604	11.5768746739348	8.24263389772475	7.82074343476207	7.8574602891164	12.2270069510673	12.1341445005231	12.3010651966761	8.90654322324471	8.97242758827569	9.05279481993799
"4654"	"UTP20"	"UTP20"	4.80950365994186	4.94675115550711	4.88705375974582	5.15964026605796	5.15947434278827	5.3503549950246	5.15947434278827	5.27207578847532	4.84482031611473	5.15947434278827	5.16491858019992	5.15947434278827
"4655"	"CA11"	"CA11"	6.49005432320944	6.3261431270881	6.46336279076478	6.2483281402554	6.19775475833786	6.45294041742571	6.19880024208297	6.26284796479654	6.2453461601886	6.21853304899353	6.06836259018468	6.15052130738304
"4656"	"GM2A"	"GM2A"	12.7204554921333	12.7833557859244	12.6626360261238	13.0775945819767	12.775738681201	12.7780574715979	12.5754727438572	12.5481970605756	12.6233216132759	12.6979971281241	12.6856324090885	12.671036679929
"4657"	"HLA-DRB4"	"HLA-DRB4"	14.5089315233057	14.5398494411102	14.4508030720425	14.5186441067855	14.5189081757398	14.5313074255167	14.486497210685	14.4834171552999	14.3978154074116	14.5340673560905	14.5926686799169	14.5737629999722
"4658"	"GAS2L1"	"GAS2L1"	9.20484301643103	8.79008274771055	9.3156213848386	8.88197980655703	8.96210366727402	8.87478030470711	8.27084623744814	8.3306752754825	8.298994320623	8.93820615280907	8.86128366530263	8.95768773272764
"4659"	"SEMA3F"	"SEMA3F"	3.72262884927621	3.70576017238134	3.70576017238134	3.75327751803115	3.70576017238134	3.70232888020881	3.70576017238134	4.32243217035723	4.08217834366042	3.90969809081253	3.87407507167771	3.70576017238134
"4660"	"NTHL1"	"NTHL1"	6.51612967009712	6.51612967009712	6.51612967009712	6.51612967009712	6.51612967009712	6.73633804610515	6.30755136395095	6.29095802446719	6.12177426551899	6.58902983195789	6.55576969742348	6.55914268614296
"4661"	"CLEC2B"	"CLEC2B"	11.1746854510577	11.5006198022188	11.0466174831791	11.5760112851363	11.7057074667328	11.7490544010792	11.7304803205598	11.6436621417135	11.8144700782066	11.5321257635838	11.6817157837085	11.6471552589663
"4662"	"NCKAP1L"	"NCKAP1L"	11.3192336968045	11.4223118931225	11.2397156871843	11.7883057320034	11.5372906302835	11.5241604358469	11.4586567706504	11.4527603223805	11.3950482343718	11.7223740000407	11.4261106090205	11.4184257452706
"4663"	"ABCG2"	"ABCG2"	8.25786943355246	8.58429202471014	8.17006078883743	8.27067952053493	8.24485916348766	8.28547247204716	8.16572614730522	8.0138183805021	8.16400057203707	8.14703319231529	8.30206887363275	8.25122771903842
"4664"	"PNPLA4"	"PNPLA4"	5.10512872258761	5.11499915060513	5.10512872258761	5.47547878076739	5.10512872258761	5.54693798081065	4.84876218841822	5.11230309198532	5.10512872258761	5.10512872258761	5.20329892666934	5.10512872258761
"4665"	"SCAPER"	"SCAPER"	3.57038238691	3.51865598277182	4.25829318121462	4.54711598195753	4.29280949939316	4.66852090940151	4.10412224961469	4.46274300154263	4.19955651815992	4.66186399201345	4.51852609062272	4.58295473066947
"4666"	"ITCH"	"ITCH"	8.21838283950957	8.00449795867926	8.0145135516037	8.51543291127679	8.36331444541258	8.2101986427472	7.93311339627567	8.04017950920553	7.71135959021862	8.21601311204956	8.13145085586907	8.31245683672862
"4667"	"COQ7"	"COQ7"	6.89411437498517	7.15393156273513	7.00512359714283	6.47546202346011	6.69509292317239	6.84104847641939	7.14799511881874	6.84104847641939	7.25701008689991	6.532419622401	6.16601283767171	6.86484184488111
"4668"	"NR1D2"	"NR1D2"	9.68418891881742	10.0995615712249	9.85190482405378	9.62133608797785	10.0223089026929	9.94925627276076	9.41853022004339	9.62133608797785	9.41152763852869	10.0451880499176	10.0086419194125	10.3439757382926
"4669"	"ECI1"	"ECI1"	8.27858843209903	8.38581526820248	8.04249397792094	8.51085823522106	8.02796288904923	8.17065848724972	8.03303950112322	7.96988235686236	8.08127718800286	7.93949926910818	8.11429901822679	8.00584831423389
"4670"	"KIAA0922"	"KIAA0922"	5.13540287830559	5.08728588434323	5.18238848698503	5.80938348770024	5.79150345708994	5.65384277939389	5.15458144206711	5.36854592952113	5.0092376820833	5.57346541727522	5.30547446870226	5.58816863440939
"4671"	"ADAM19"	"ADAM19"	9.71625561129923	8.69457668071858	9.86220462800679	7.55034347695037	7.25861868706306	7.3995819610306	10.233799133733	10.0842270606624	10.0906966533194	7.36426001097928	6.94923097701419	6.91105008677101
"4672"	"SLC19A1"	"SLC19A1"	6.67733353254416	6.74794308972794	6.53198430023737	6.77481318526429	6.77748543286897	6.9769072632952	6.23366728951536	6.6203282953327	6.48623165279082	7.08080034965538	7.09491580253884	7.02276269157644
"4673"	"TRIP11"	"TRIP11"	4.88337929443983	4.04129512230453	4.44333289994023	5.33677102315487	5.68143274219658	5.50443959489785	4.73638652748079	4.18885069093837	4.07951282847567	5.76027008631382	5.36404995926429	5.76604962678426
"4674"	"DBP"	"DBP"	4.14859256100042	3.7674618657601	3.679337021717	6.56130407845538	6.60031475388317	6.84638593126101	2.99602669137917	3.32160791157345	3.32160791157345	6.73644548923251	6.46682349498381	6.59507548234825
"4675"	"PLA2G4C"	"PLA2G4C"	6.88056807011744	6.88056807011744	6.85310778839724	6.88056807011744	6.90393503896578	6.92293423624739	6.88056807011744	6.76285314180195	6.9342966798702	7.0516402174046	6.88056807011744	6.86611081878082
"4676"	"ERAP1"	"ERAP1"	10.7305953665909	10.8077044005739	10.7428630673664	10.4064896916281	10.7428630673664	10.5777580962026	10.9217475421373	10.9071761257272	10.8768703006347	10.7971768974843	10.7300733613403	10.8816163790805
"4677"	"CASP6"	"CASP6"	8.39308833307189	8.61787564599118	8.08912097490384	8.93856980062187	8.79132654430165	8.85368519824565	8.12457950717813	8.2075948694829	8.10569341189807	8.88484482160444	8.66092190768282	8.61787564599118
"4678"	"CD69"	"CD69"	6.44615078640369	7.00336900309545	6.12112964254985	13.0602283435171	13.8424074407229	13.7042955068629	11.1513398524109	11.4459406853137	11.4685670236324	12.4867008924763	12.5374611459916	12.6759988436496
"4679"	"NPAT"	"NPAT"	8.04255987697521	8.0112033993288	8.03783798778758	8.5440053332734	8.56887851262671	8.46701891480349	7.20365831796277	7.20340556192605	7.03210740483905	8.54904772323349	8.52210312412517	8.81573095844313
"4680"	"PRKAA1"	"PRKAA1"	7.50164176393592	7.76539805437066	7.93065894615395	7.36356703149707	7.75705599111469	7.49397433160489	7.26106729176212	7.68226276093701	7.54317439086496	7.62020420085819	7.51331775817439	7.72965919292014
"4681"	"PHLDA2"	"PHLDA2"	12.2970344888122	12.1560496427656	12.5465375946468	9.29253383905376	9.0404587053175	9.36541809380181	12.6246488333143	11.6873793190809	12.5345936216444	10.8009431156197	10.4468061143916	10.6333286584976
"4682"	"HIST1H2BK"	"HIST1H2BK"	10.0186679586607	10.116748624285	9.96690916437335	9.98228080442546	9.91540933664827	9.95699032296833	9.76973984359398	9.78613556416897	9.84064065464376	9.79005765942517	9.98545661561706	9.69492478234013
"4683"	"ZNF330"	"ZNF330"	10.4503716491454	10.490301556525	10.5247543918243	11.2847071766759	11.2951387419582	11.2799772997756	9.76435650182257	9.9555484189631	9.89074631848601	11.1902766345545	11.2544775407524	11.1741302018243
"4684"	"TBL3"	"TBL3"	6.12911043527381	6.0975495272992	5.98975469628561	6.148633485076	6.19355314533106	5.9834223950652	6.0573808292736	6.07434966095454	6.23716268239919	6.41846059021633	6.26848750376097	5.97239381624284
"4685"	"ARNTL"	"ARNTL"	8.582148897385	8.25655671123534	8.73509588918833	8.4887880686586	8.33077816452789	8.40111389282222	8.30171133432245	8.06495112760431	8.09090972201405	8.32607839898373	7.88323966848815	8.20794738171838
"4686"	"IL16"	"IL16"	7.86296954454541	7.9196425769426	7.8578363486998	9.10639891158692	9.06820743170577	9.18686157714137	6.05354161764239	6.10314168628966	6.09183204941399	9.16460017844096	8.88253971540189	9.06214565174309
"4687"	"DNASE2"	"DNASE2"	9.51093836886552	9.49628927842999	9.4379552468965	9.59122219000067	9.40366973313978	9.52525221322703	9.38050317059956	9.3252476432869	9.1393829213071	9.47197888078933	9.47177638529628	9.41982577096843
"4688"	"CRADD"	"CRADD"	5.56036246163271	5.98007138838514	5.4937564634569	5.78236935697497	5.75069532442466	5.76625702641319	5.24746777881536	5.34480652345939	5.57060666073866	5.93582445301845	5.67440600280573	5.56036246163271
"4689"	"AP4M1"	"AP4M1"	5.0189019241438	5.02697608329614	5.02697608329614	5.48898685268828	5.07202942269546	5.10408963703887	5.0189019241438	5.02697608329614	5.02697608329614	5.02697608329614	5.02697608329614	5.02697608329614
"4690"	"BTN3A2"	"BTN3A2"	8.45136841021233	8.44317626129263	8.20624890368833	8.7723674595641	8.78549307799909	8.89688642772664	8.27434401248611	8.30047894037507	8.29131901814297	8.83636549442815	8.74875591988132	8.56506971293125
"4691"	"CDC42EP2"	"CDC42EP2"	5.10562030570915	4.95087177776049	4.68696809315444	4.47856405370999	4.40347472862165	4.47856405370999	4.8328938965636	4.56204644823384	4.47856405370999	4.41177472739258	4.40259188211581	4.21085076127362
"4692"	"METAP2"	"METAP2"	10.4605909639506	10.3380208126318	10.4525531764098	10.3490034873909	10.6150963414287	10.6550352138089	9.99235471064008	10.0756165116653	9.84883258113991	10.6164674517423	10.6990358314867	10.7253629142991
"4693"	"FRAT2"	"FRAT2"	4.01469440227257	4.29994397884038	3.82575931360887	7.24236634208884	7.32381411749049	7.25676739103137	2.28295016667574	2.28295016667574	2.28295016667574	7.85043902401988	7.63594636914141	7.51539769822406
"4694"	"SELPLG"	"SELPLG"	10.2020917506038	10.1211186866092	10.1127055775387	10.6537406318135	10.5271918211377	10.33196369138	10.0240762470697	10.0394457769076	10.1668073190974	10.472301705756	10.2268689933998	10.1795722335587
"4695"	"RIT1"	"RIT1"	11.1133787518864	11.2715875568004	11.1194259807723	9.58092743494808	10.1212530525021	10.1029721081652	10.7923445225885	10.6737628777514	10.6652928925413	9.92977588197043	9.9743120223388	10.1877152692501
"4696"	"FUT4"	"FUT4"	9.02237779306551	9.18311127088844	9.14021436734823	7.79846790407499	7.69374287408803	7.60162943868271	11.1537793167884	11.0573366425361	11.0234708964657	7.99775260576812	7.86541281090341	7.79660900579843
"4697"	"LEPR"	"LEPR"	7.48875341691933	8.02710850984206	7.41220205341942	7.14880257308495	7.77038259411556	7.4257752029513	7.48240542573727	7.54964836112646	7.62521320360998	7.58410522478727	7.38410804707009	7.78258361199856
"4698"	"PTPN11"	"PTPN11"	11.1269383685567	11.1020849149963	11.1667803360054	11.1387725733012	11.2929235951272	11.1858233449564	10.8409071576181	11.0609003478126	10.8987020541982	11.3902487339374	11.4398527527314	11.5591084956828
"4699"	"ITSN2"	"ITSN2"	10.9892201564565	11.0145528151052	10.9743748063425	10.9853835042399	10.9267116473956	10.7993710436446	10.7807063537239	10.8708813705413	10.7408675031301	10.8738124039904	11.0416481996876	11.0951574866456
"4700"	"PUF60"	"PUF60"	10.1964667392456	10.1168567000708	10.0088904389094	10.0294825617175	9.88341536184709	9.92626018850424	9.9579335267434	9.78271674811897	9.60305267686399	9.87201133957043	9.89997053359482	9.91350845387738
"4701"	"AIF1"	"AIF1"	14.1130996055971	14.138845468141	13.9657304717041	14.4791534979952	14.2050573290526	14.311652057382	13.9394215060298	14.0154976366671	13.9564136617326	14.1539444234196	14.1928199510627	14.1683167901031
"4702"	"ATR"	"ATR"	8.34344104506056	8.54787177800217	8.55231201561906	9.00938238498266	8.98759973565856	9.08150812758966	9.6348354392963	9.72297876605413	9.48772859169949	9.09586596626441	9.03902572257503	9.21747823702217
"4703"	"C3AR1"	"C3AR1"	10.7176452835633	11.0118952215301	10.6122559534998	11.822174117339	11.8876202523386	11.750065125741	11.4483837685943	11.3676719877866	11.3196853116915	11.7025175638552	11.7125144327737	11.7501916140376
"4704"	"AP5Z1"	"AP5Z1"	6.39750808320172	6.0579782589306	6.27951779339907	6.10297554929079	6.13510188611525	6.27408100507327	6.10335982058866	6.01599831832691	6.10297554929079	6.01436244889062	5.99511698018669	6.2138617854499
"4705"	"DHTKD1"	"DHTKD1"	7.987591704373	7.81244245940483	7.80892620811761	8.43276704814499	8.24502681674358	8.17627766271037	8.07027677471029	8.10895493853853	8.05740384100452	8.01563178626186	7.96638176713327	8.23588261620244
"4706"	"TP53TG1"	"TP53TG1"	6.49707753769792	7.00569457684404	6.5971927594911	6.03368520163143	6.2968162100502	6.60229894383986	6.44890518853313	6.31579064985046	6.06472341084983	6.56901954427312	6.61036557328875	6.64335318926644
"4707"	"BMPR2"	"BMPR2"	7.94232975657094	8.35420555208304	8.07130727639841	8.67160207097023	8.6227855131125	8.48412333533519	9.21836928255047	9.15874796761774	8.91955135190809	8.46501473328663	8.52986318414325	8.70368250298568
"4708"	"BRAP"	"BRAP"	8.72224405182558	8.15664886075853	8.6652532965772	8.26529170740003	8.22543637158977	8.22347071387894	8.13084157802254	8.01373622910889	7.65776743720748	8.28099908071503	8.04442233316807	8.16124495502503
"4709"	"CCL18"	"CCL18"	15.3245360622615	15.3173285676495	15.3079856765251	15.4413913568256	15.3698658205422	15.3770917918645	15.2842051596367	15.2959373195717	15.28438128799	15.3485519062384	15.307139840925	15.3245769922281
"4710"	"MSC"	"MSC"	8.97944306348603	8.5317532943742	8.93069523725216	6.20215838846325	5.46967730874843	5.85009615578578	8.88915140696925	8.76867536367698	8.72408580552596	7.17384594215066	6.85866915273146	7.01491121305951
"4711"	"IKBKG"	"IKBKG"	6.77952241043613	6.52895200472604	6.52895200472604	6.49229659756045	6.3416130823437	6.52309277781862	6.56870934045443	6.8032685833672	6.71802402572758	6.53813553009299	6.01288809732257	6.5974436237454
"4712"	"NFE2"	"NFE2"	3.43392873888458	3.01509107032766	3.41828769214487	8.57819020430565	8.43099519038249	8.62579731191282	2.39261982852375	2.51354688480254	2.99089519325018	8.20565664525914	7.95368663351057	7.94572774102676
"4713"	"CD300A"	"CD300A"	8.81331528625956	9.12156100528655	8.61210946794656	9.43334275716365	9.4305360261937	9.5171280186484	8.50721848023872	8.61681718985619	8.62186702159992	9.38043970871871	9.22021592963703	9.29394350039703
"4714"	"ATP2C1"	"ATP2C1"	8.32065690792144	8.53350849991884	8.49089452554069	8.24866151253956	8.31995872415317	8.29267367174977	8.67244638270537	8.65410828812616	8.47429446004181	8.25215944561462	8.18400386780641	8.3267442099984
"4715"	"PARP3"	"PARP3"	4.71073225942742	4.61462151047147	4.38818596281422	4.37116165076834	4.61916819576865	4.54315609399679	4.54002593413714	5.14220913810737	4.92923857662532	4.67412117245823	4.61462151047147	4.96397470324977
"4716"	"RIPK1"	"RIPK1"	8.20196947536712	7.93644985240431	7.93644985240431	7.84795426253332	7.55624274089177	7.72867331568482	9.97649878307163	9.96622578386687	9.72899516581118	7.64581830559627	7.60405731734892	7.64739987614744
"4717"	"FBXL4"	"FBXL4"	7.27096526764333	7.41012292214526	7.36275429673121	7.92858886667763	8.07671099352107	8.13238511822053	7.1757591072675	7.2681183401314	7.1833480814884	8.10865381199762	7.85033827426699	8.2187110801179
"4718"	"GSK3B"	"GSK3B"	8.72099663065955	8.5645743542157	8.62757353847625	9.38376810780778	9.4172462422558	9.3454118991607	8.54710925942898	8.69743891540238	8.42452465864383	9.39087240605869	9.20593458382428	9.31586738529687
"4719"	"KCNMB1"	"KCNMB1"	4.96402798257138	4.24037393320292	5.20844680779424	4.5516098015347	3.68633465543995	3.71383907670782	5.03451822882995	5.48658724866538	4.96750074776588	4.34681310354143	3.65666603839011	3.61621818453747
"4720"	"NCF2"	"NCF2"	12.9788927235387	12.9675845178672	12.8346130830117	13.6656981600579	13.3615143916528	13.3525358679395	12.7161412609644	12.7686103035799	12.6908402016588	13.3629209328561	13.249601575401	13.2847888705693
"4721"	"CDC37"	"CDC37"	9.98151420969011	9.81421514478844	9.99338365674467	10.0103680737568	9.86385641668097	9.98406271166311	9.95021413775589	9.86435076758539	9.59423427722813	9.80554692351085	9.71735966459511	9.74389359358941
"4722"	"BBS9"	"BBS9"	5.42570889223661	5.44783333352512	5.41209950461229	5.42570889223661	5.4323229485371	5.43128981359652	5.3012312311414	5.43363762035535	5.48234968203079	5.42570889223661	5.42570889223661	5.42570889223661
"4723"	"EPOR"	"EPOR"	4.68379756378473	4.75670367067367	4.82525583736389	5.10929351193295	5.26582830301198	5.61178664673935	4.78308645016679	4.3528780341963	4.89313505886996	5.18298327269003	5.55184911188021	5.25170566320551
"4724"	"NFKBIL1"	"NFKBIL1"	4.69577401261275	4.69577401261275	4.69577401261275	5.31482733367912	4.78323457099623	5.28062560101026	4.69577401261275	4.69577401261275	4.69577401261275	4.69970623848804	4.69577401261275	4.69577401261275
"4725"	"KDM4C"	"KDM4C"	6.21853551728752	6.37104269868955	6.40170044643397	7.27079921912824	7.28359471775557	7.20438714516585	6.4137745957121	6.85171345378401	6.70887246322025	7.36200399371938	7.10127927440709	7.30359965712772
"4726"	"ZNF268"	"ZNF268"	7.01609164025528	7.10784622210937	6.95237815366562	6.95237815366562	6.97801045097898	7.13373492967527	6.34182149549853	6.71061130016882	6.52440610460196	6.97246654986277	6.96197364198007	6.98758130147981
"4727"	"PIGO"	"PIGO"	7.14973740566937	7.37415556296717	7.44760006020835	7.1935464545894	6.96722886548484	7.19644835212202	7.45983364395473	7.11494928666762	7.17690700027008	7.05520999864742	6.85962611651708	6.77329507660797
"4728"	"SOCS1"	"SOCS1"	9.66553967767346	9.45341889252094	9.82946672653557	12.382451706953	12.3860442162031	12.4339879917378	11.4019444766746	11.2023295193317	11.2235020163218	9.80188503033828	9.63701953551544	9.66804187086156
"4729"	"OLR1"	"OLR1"	10.1052477954585	10.255084686825	9.99499683761163	5.12871316673123	5.15938283441398	4.91329343493816	9.02894991533162	9.11848223329851	8.90311112395881	7.5628716920365	6.81232969669308	7.07704574647112
"4730"	"GART"	"GART"	7.61488148605233	8.04223926330491	7.7171055718696	7.13306187363624	7.53604173811725	7.48170467587893	7.65672711019376	7.78351315664881	7.855246705731	7.55267373992382	7.44765028981732	7.55267373992382
"4731"	"ABHD14A"	"ABHD14A"	7.48503965727202	7.50153042534385	7.12022701092871	7.54702189382696	7.38962129722647	7.44449628922925	7.48268742707427	7.34830444260943	7.35709977974398	7.28443632975821	7.50900936590874	7.46805473306771
"4732"	"GPD2"	"GPD2"	9.25834362266116	9.22228663424829	9.31735718104227	9.03407286100864	8.99196708717921	9.0174564651731	10.7813718473401	10.6574088683664	10.5397123944418	9.30933663984406	9.15597088907449	9.20562590939475
"4733"	"GOSR2"	"GOSR2"	6.96331347174678	6.99326339407289	6.7867237403742	6.957719310677	6.59061127073976	6.93061248390421	6.90542538805399	6.78596357974294	6.51639781140932	6.39974762399279	6.9752346902565	6.66092399672885
"4734"	"SLC25A1"	"SLC25A1"	6.62994286039305	6.50084294535975	6.49735747651651	6.70170061251392	6.52411262535093	6.84879899045097	6.86805302427995	6.74188977696515	6.41574552421914	6.75642927944178	6.24560466056986	6.32003340387029
"4735"	"UBE2E3"	"UBE2E3"	10.8249957156497	10.8894556332782	10.8605590381931	10.9236970265437	11.038900730498	11.1366448508786	10.6872602181593	10.727431795983	10.73279929817	11.1398666041101	11.1629888413254	11.1189109223524
"4736"	"APEX1"	"APEX1"	10.7792035991533	10.9324355935029	10.6829957226954	11.0734730790833	11.1863241154409	11.2433184728319	10.4527459756355	10.6724904417161	10.4779231773579	11.1587400872774	11.2264219744101	11.2224531866901
"4737"	"ORC3"	"ORC3"	7.47746780931537	7.85791525913574	7.72285514038495	7.95571781055513	7.97081856235193	8.1188955251907	7.33433248842326	7.29268480529823	7.38990960636973	7.95703329136436	7.82721345972907	8.02655910697335
"4738"	"IDO1"	"IDO1"	2.56045119596266	2.56045119596266	2.56045119596266	2.56045119596266	2.56045119596266	2.56045119596266	6.28637576254668	5.71809133715733	5.60798004437534	2.56045119596266	2.56045119596266	2.56045119596266
"4739"	"PGM3"	"PGM3"	6.51903901309788	6.50536837296161	6.49496795439221	6.37165142826731	6.36036400319994	6.35955732698705	6.35955732698705	6.35955732698705	6.34147076138751	6.48819155036527	6.48609654025048	6.40219911621996
"4740"	"CTSZ"	"CTSZ"	13.6899060268627	13.6650267242343	13.4765091854785	13.3637428384186	13.3835011589986	13.4922722658809	13.6553155503231	13.7611564304902	13.5333165261222	13.7541228401016	13.6395619315506	13.8066509904165
"4741"	"LYL1"	"LYL1"	7.37759149955925	7.27468833214165	7.26442083833251	8.32966211330596	8.15245432443342	8.27647646026251	6.66963170121449	6.92533279409807	6.82785771854663	8.11163605213931	8.05716469126356	8.03528629118307
"4742"	"IDH2"	"IDH2"	10.2935773596706	10.2914833830997	9.99796035194169	10.6395299621173	10.3421799875503	10.4017529269855	10.2401514289678	10.1711914083753	10.2266453550776	10.3640989060243	10.2382329312839	10.1649890590037
"4743"	"NAPG"	"NAPG"	8.12776432606757	8.23527659328259	8.26798830995423	7.66044140423645	7.75898520898153	7.82270151635184	7.8909543667415	8.00017128078554	7.98164538514773	7.83547917345634	7.8909543667415	7.96881714607551
"4744"	"HAUS3"	"HAUS3"	7.18031987852534	7.13425428390859	7.01749736973262	7.36077203018994	7.47767796260727	7.57685591103611	7.2900283255583	7.40703599844542	7.4094616287951	6.92321581744813	7.12380002112891	7.03166640661164
"4745"	"MAPK13"	"MAPK13"	7.76525496917329	7.62488994801395	7.73513238781763	7.45144167912084	7.53751448946836	7.54339299012328	7.4969055147011	7.52104111540565	7.57812234493886	7.49196564122357	7.22342820406351	7.4969055147011
"4746"	"ZNF589"	"ZNF589"	5.1683049555046	4.84605890017324	5.44526476525117	7.10418745315869	6.46296364017687	6.75134779003104	4.84605890017324	5.20903153296335	4.84605890017324	7.18494160512858	6.10467663012367	6.5144648433159
"4747"	"CTSL2"	"CTSL2"	4.8365754341011	4.98525131150151	5.53652385359409	5.36067402634767	4.98525131150151	4.98525131150151	5.28838799560318	4.98525131150151	5.41717109863813	4.83224694180217	4.98525131150151	4.51751614487131
"4748"	"MARCH2"	"MARCH2"	8.28977033480571	8.39043105150692	7.97225312652987	8.71489192260333	8.43450719088617	8.58021514067341	8.40830814460337	8.2880790070913	8.32163449461836	8.30446891384532	8.24348003518852	8.13361185790628
"4749"	"MAGOH"	"MAGOH"	10.5840675263477	10.6662218858676	10.5011829058711	10.2287340439401	9.96078921782178	10.2132919767818	10.1095046267537	10.2482645536087	10.1066286232113	10.1328962497084	10.1885965189009	10.1124174151092
"4750"	"FYN"	"FYN"	8.1589494438779	7.96449919035475	8.40652386761497	8.06797361923534	8.18473252532391	8.21783915854213	8.23252019202769	8.27481782013943	8.11675345234005	8.1716311060351	7.86778693349771	8.07983890827906
"4751"	"NLRP1"	"NLRP1"	5.01918034765632	4.26043957450915	5.07156018002998	5.09132928810648	4.74875563281094	4.86256776861757	5.45264908582853	5.08831579732343	5.71922425076584	4.85903432454573	4.27047641594638	4.641981204047
"4752"	"INVS"	"INVS"	5.11652508118322	5.08472742206503	5.27895359619756	5.58047026885271	5.68454537122405	5.92260226397725	5.25648188129322	5.32162176883623	5.34848935414291	5.50976345325262	5.40670717516448	5.38835547568931
"4753"	"RPL39L"	"RPL39L"	3.41512668745937	3.41512668745937	3.41512668745937	3.45234069596704	3.62169480075279	4.06300682841547	3.21423334342669	3.41512668745937	3.41512668745937	3.41512668745937	3.41512668745937	3.79014330302117
"4754"	"SPAG1"	"SPAG1"	7.10214411207471	6.91221364115286	6.97305257294979	5.25142721123136	5.34984712327675	5.69190920073849	6.75249893156479	6.96838089407262	6.70466513880368	6.0868517772012	5.2498849208422	5.71706462821102
"4755"	"IL1A"	"IL1A"	12.1906392874146	11.9771644082604	12.0943992102992	2.5968488628928	2.69332979715549	2.59742688588782	9.69587306676662	9.61692819179397	9.60773235579713	11.1690152544178	10.8772693606875	10.9686658189094
"4756"	"BANF1"	"BANF1"	7.50429438333846	7.68771100341995	7.19877443637483	7.69601633970636	7.74254744579076	7.72633534296626	7.49555183316189	7.59862428631573	7.49882679283031	7.39586892528185	7.3282169809382	7.35235745847189
"4757"	"LTB4R"	"LTB4R"	5.65386263834685	5.30065882272081	5.44881307796958	5.4369691131834	5.44881307796958	5.44881307796958	5.44881307796958	5.44881307796958	5.46577708807316	5.10310345065978	5.39828642834581	5.66403206977896
"4758"	"PMP22"	"PMP22"	10.1105590452198	10.0559856075397	10.2516184615859	9.27490889005937	9.16969207438002	9.1438513371521	9.68500830730841	9.73730956712143	9.56164724919303	9.39513131109954	9.16378388561586	9.36625946806498
